lambda,state,n_sn,read_acc_per_sn,read_acc_total,read_inj_per_sn,read_inj_total,read_util,read_flat,write_acc_per_sn,write_acc_total,write_inj_per_sn,write_inj_total,write_util,write_flat
0.001,ok,4,0.00020588249499999998,0.0008235299799999999,0.00020588249499999998,0.0008235299799999999,0.00020588249499999998,22.642857142857142,0.00102941054,0.00411764216,0.00102941054,0.00411764216,0.00102941054,37.68571421708972
0.002,ok,4,0.000499999915,0.00199999966,0.000499999915,0.00199999966,0.000499999915,21.76470535749991,0.00164705738,0.00658822952,0.00164705738,0.00658822952,0.00164705738,38.61603712371089
0.003,ok,4,0.000499999915,0.00199999966,0.000499999915,0.00199999966,0.000499999915,22.1764641305549,0.0024411770800000002,0.009764708320000001,0.0024411770800000002,0.009764708320000001,0.0024411770800000002,36.909638399931225
0.004,UNSTBL,4,0.00062500027,0.00250000108,0.00062500027,0.00250000108,0.00062500027,33.499997592001044,0.0018750012400000002,0.007500004960000001,0.0018750012400000002,0.007500004960000001,0.0018750012400000002,60.06662630410313
0.0045,UNSTBL,4,0.00100000155,0.0040000062,0.00100000155,0.0040000062,0.00100000155,27.12502186460611,0.0032500002,0.0130000008,0.0032500002,0.0130000008,0.0032500002,78.19244149089592
